"순번","판정코드","보압+사출시간","사출시간","계량시간","공정시간","형폐시간","쿠션위치","보압절환위치","계량완료위치","형계위치","사출최대속도","사출최대압력","보압절환압력","최대배압","히터1","히터2","히터3","히터4","히터5","히터6","히터7","호퍼온도","금형온도1(외부온도1)","금형온도2(외부온도2)","금형온도3(외부온도3)","금형온도4(외부온도4)","금형온도5(외부온도5)","금형온도6(외부온도6)","금형온도7(외부온도7)","금형온도8(외부온도8)","금형온도9(외부온도9)","금형온도10(외부온도10)","SETTING_사출속도_1","SETTING_사출속도_2","SETTING_사출속도_3","SETTING_사출속도_4","SETTING_사출속도_5","SETTING_사출속도_6","SETTING_사출속도_7","SETTING_사출속도_8","SETTING_사출속도_9","SETTING_사출속도_10","SETTING_사출압력_1","SETTING_사출압력_2","SETTING_사출압력_3","SETTING_사출압력_4","SETTING_사출압력_5","SETTING_사출압력_6","SETTING_사출압력_7","SETTING_사출압력_8","SETTING_사출압력_9","SETTING_사출압력_10","SETTING_사출거리_1","SETTING_사출거리_2","SETTING_사출거리_3","SETTING_사출거리_4","SETTING_사출거리_5","SETTING_사출거리_6","SETTING_사출거리_7","SETTING_사출거리_8","SETTING_사출거리_9","SETTING_사출거리_10","SETTING_보압압력_1","SETTING_보압압력_2","SETTING_보압압력_3","SETTING_보압압력_4","SETTING_보압압력_5","SETTING_보압시간_1","SETTING_보압시간_2","SETTING_보압시간_3","SETTING_보압시간_4","SETTING_보압시간_5","SETTING_보압속도_1","SETTING_보압속도_2","SETTING_보압속도_3","SETTING_보압속도_4","SETTING_보압속도_5","SETTING_계량위치_1","SETTING_계량위치_2","SETTING_계량위치_3","SETTING_계량위치_4","SETTING_계량속도_1","SETTING_계량속도_2","SETTING_계량속도_3","SETTING_계량속도_4","SETTING_배압_1","SETTING_배압_2","SETTING_배압_3","SETTING_배압_4","SETTING_강제후퇴거리_1","SETTING_강제후퇴거리_2","SETTING_강제후퇴속도_1","SETTING_강제후퇴속도_2","SETTING_히터_1","SETTING_히터_2","SETTING_히터_3","SETTING_히터_4","SETTING_히터_5","SETTING_히터_6","SETTING_히터_7","SETTING_호퍼온도","SETTING_금형온도1(외부온도1)","SETTING_금형온도2(외부온도2)","SETTING_금형온도3(외부온도3)","SETTING_금형온도4(외부온도4)","SETTING_금형온도5(외부온도5)","SETTING_금형온도6(외부온도6)","SETTING_금형온도7(외부온도7)","SETTING_금형온도8(외부온도8)","SETTING_금형온도9(외부온도9)","SETTING_금형온도10(외부온도10)","SETTING_금형온도11(외부온도11)","SETTING_금형온도12(외부온도12)","SETTING_사출시간","SETTING_냉각시간","SETTING_사출지연시간","SETTING_계량지연시간"
140223,0,1.2,0.7,1.6,22,4.2,12.7,16.4,37.2,356.3,61.9,92,92,0,0,325.3,320,320,317,290,34.1,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140223,0,1.2,0.7,1.6,22,4.2,12.7,16.4,37.2,356.3,61.9,92,92,0,0,325.3,320,320,317,290,34.1,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140225,0,1.2,0.7,1.8,30.4,4.2,12.3,16.4,37,356.3,61.4,90.2,90.2,0,0,325.2,320.1,320,317,290,34.2,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140225,0,1.2,0.7,1.8,30.4,4.2,12.3,16.4,37,356.3,61.4,90.2,90.2,0,0,325.2,320.1,320,317,290,34.2,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140227,0,1.2,0.7,1.6,24.1,4.3,12.6,16.4,37.3,356.3,62.1,91.3,91.3,0,0,325.6,320,320,317,289.9,34.4,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140227,0,1.2,0.7,1.6,24.1,4.3,12.6,16.4,37.3,356.3,62.1,91.3,91.3,0,0,325.6,320,320,317,289.9,34.4,81,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140229,0,1.2,0.7,1.8,23.9,4.2,12.3,16.4,37,356.3,61.4,90.8,90.8,0,0,325.6,320,320,317,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140229,0,1.2,0.7,1.8,23.9,4.2,12.3,16.4,37,356.3,61.4,90.8,90.8,0,0,325.6,320,320,317,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140231,0,1.2,0.7,1.6,24.9,4.2,12.5,16.4,37.3,356.2,62.3,91.1,91.1,0,0,325.7,320,320,317,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140231,0,1.2,0.7,1.6,24.9,4.2,12.5,16.4,37.3,356.2,62.3,91.1,91.1,0,0,325.7,320,320,317,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140233,0,1.2,0.7,1.8,22,4.2,12.3,16.4,37,356.3,63.3,91,91,0,0,325.8,319.9,320,317,290,34.5,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140233,0,1.2,0.7,1.8,22,4.2,12.3,16.4,37,356.3,63.3,91,91,0,0,325.8,319.9,320,317,290,34.5,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140235,0,1.2,0.7,1.6,23.5,4.2,12.6,16.4,37.3,356.3,63.1,91.6,91.6,0,0,325.8,319.9,320,317,290,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140235,0,1.2,0.7,1.6,23.5,4.2,12.6,16.4,37.3,356.3,63.1,91.6,91.6,0,0,325.8,319.9,320,317,290,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140237,0,1.2,0.7,1.7,23.8,4.2,12.4,16.4,37.1,356.3,58.4,90.9,90.9,0,0,325.7,319.9,319.9,317,290,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140237,0,1.2,0.7,1.7,23.8,4.2,12.4,16.4,37.1,356.3,58.4,90.9,90.9,0,0,325.7,319.9,319.9,317,290,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140239,0,1.2,0.7,1.6,22.7,4.2,12.5,16.4,37.2,356.3,62.9,91,91,0,0,325.8,319.9,320,317,290,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140239,0,1.2,0.7,1.6,22.7,4.2,12.5,16.4,37.2,356.3,62.9,91,91,0,0,325.8,319.9,320,317,290,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140241,0,1.2,0.7,1.9,21.8,4.2,12.2,16.4,37.1,356.3,61.9,90.8,90.8,0,0,325.8,319.9,320,317,290,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140241,0,1.2,0.7,1.9,21.8,4.2,12.2,16.4,37.1,356.3,61.9,90.8,90.8,0,0,325.8,319.9,320,317,290,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140242,0,1.2,0.7,1.6,21.9,4.2,12.7,16.4,37.3,356.3,61.1,92.1,92.1,0,0,325.5,319.9,320.1,317,290,34.5,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140242,0,1.2,0.7,1.6,21.9,4.2,12.7,16.4,37.3,356.3,61.1,92.1,92.1,0,0,325.5,319.9,320.1,317,290,34.5,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140245,0,1.2,0.7,1.9,28.4,4.2,12.2,16.4,37.1,356.3,63,90.6,90.6,0,0,325.4,319.9,320.1,317,290,34.6,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140245,0,1.2,0.7,1.9,28.4,4.2,12.2,16.4,37.1,356.3,63,90.6,90.6,0,0,325.4,319.9,320.1,317,290,34.6,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140248,0,1.2,0.7,1.6,72.7,4.2,12.5,16.4,37.2,356.3,61,90.7,90.7,0,0,325.5,319.9,320.1,317,290,34.6,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140248,0,1.2,0.7,1.6,72.7,4.2,12.5,16.4,37.2,356.3,61,90.7,90.7,0,0,325.5,319.9,320.1,317,290,34.6,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140250,0,1.2,0.7,1.7,21.5,4.2,12.2,16.4,37,356.3,66.4,89.4,89.4,0,0,325.8,320,319.7,316.8,289.5,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140250,0,1.2,0.7,1.7,21.5,4.2,12.2,16.4,37,356.3,66.4,89.4,89.4,0,0,325.8,320,319.7,316.8,289.5,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140252,0,1.2,0.7,1.6,21.6,4.2,12.7,16.4,37.1,356.3,62.9,91.4,91.4,0,0,325.8,320,319.7,316.9,289.5,34.2,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140252,0,1.2,0.7,1.6,21.6,4.2,12.7,16.4,37.1,356.3,62.9,91.4,91.4,0,0,325.8,320,319.7,316.9,289.5,34.2,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140254,0,1.2,0.7,1.8,21.6,4.2,12.3,16.4,37.1,356.3,62.8,90.2,90.2,0,0,325.6,319.9,319.8,316.9,289.7,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140254,0,1.2,0.7,1.8,21.6,4.2,12.3,16.4,37.1,356.3,62.8,90.2,90.2,0,0,325.6,319.9,319.8,316.9,289.7,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140256,0,1.2,0.7,1.6,22.5,4.2,12.6,16.4,37.2,356.3,63.2,91,91,0,0,325.3,319.9,319.9,317,289.8,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140256,0,1.2,0.7,1.6,22.5,4.2,12.6,16.4,37.2,356.3,63.2,91,91,0,0,325.3,319.9,319.9,317,289.8,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140257,0,1.2,0.7,1.8,22.3,4.2,12.5,16.4,37.1,356.3,63.1,91,91,0,0,325.3,319.9,320,317,289.9,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140257,0,1.2,0.7,1.8,22.3,4.2,12.5,16.4,37.1,356.3,63.1,91,91,0,0,325.3,319.9,320,317,289.9,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140260,0,1.2,0.7,1.6,52.3,4.2,12.7,16.4,37.2,356.2,63.5,91.4,91.4,0,0,325.2,319.9,320.1,317.1,290,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140260,0,1.2,0.7,1.6,52.3,4.2,12.7,16.4,37.2,356.2,63.5,91.4,91.4,0,0,325.2,319.9,320.1,317.1,290,34,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140263,0,1.2,0.7,1.8,28.7,4.2,12.1,16.4,37.1,356.2,64,89.1,89.1,0,0,325.7,319.9,319.9,316.9,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140263,0,1.2,0.7,1.8,28.7,4.2,12.1,16.4,37.1,356.2,64,89.1,89.1,0,0,325.7,319.9,319.9,316.9,289.9,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140264,0,1.2,0.7,1.6,23.7,4.2,12.6,16.4,37.2,356.3,63.8,90.5,90.5,0,0,325.7,320,319.8,316.9,289.8,34.2,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140264,0,1.2,0.7,1.6,23.7,4.2,12.6,16.4,37.2,356.3,63.8,90.5,90.5,0,0,325.7,320,319.8,316.9,289.8,34.2,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140267,0,1.2,0.7,1.8,22.3,4.2,12.6,16.4,37.1,356.2,63.1,91.6,91.6,0,0,325.9,320,319.8,317,289.9,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140267,0,1.2,0.7,1.8,22.3,4.2,12.6,16.4,37.1,356.2,63.1,91.6,91.6,0,0,325.9,320,319.8,317,289.9,34.3,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
140268,0,1.2,0.7,1.6,22,4.2,12.7,16.4,37.3,356.3,63.4,91.6,91.6,0,0,325.9,320,319.9,317,290,34.4,81.1,0,0,0,0,0,0,0,0,0,0,36,86,95,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
